4133
22833
1,159,941,4
1,160,1690,6
1,161,1835,18
1,162,2707,8
1,163,1374,15
1,164,328,19
1,165,2771,16
1,166,3444,9
1,167,2278,19
1,168,1794,6
1,169,4122,19
1,170,2277,2
1,171,1515,18
1,172,1410,5
1,173,3137,12
1,174,1434,9
1,175,3875,18
1,176,2258,3
1,177,1819,5
1,178,568,19
1,179,374,7
1,180,2994,17
1,181,1337,20
1,182,1687,9
1,183,4106,16
1,184,2456,17
1,185,3139,13
1,186,2707,4
1,187,2505,2
1,188,797,12
1,189,3561,2
1,190,2070,5
1,191,3677,3
1,192,444,17
1,193,3545,11
1,194,3735,3
1,195,2990,8
1,196,263,1
1,197,2198,3
1,198,2278,16
1,199,3234,14
1,200,663,14
1,201,3873,0
1,202,3242,18
1,203,1732,16
1,204,2956,2
1,205,580,14
1,206,1606,6
1,207,3507,0
1,208,1897,13
1,209,3438,5
1,210,1394,8
1,211,3471,10
1,212,3279,9
1,213,3173,19
1,214,2175,19
1,215,2576,15
1,216,1521,6
1,217,1963,12
1,218,1313,7
1,219,3481,9
1,220,3008,11
1,221,1027,6
1,222,1358,6
1,223,1462,2
1,224,3123,9
1,225,1103,7
1,226,294,19
1,227,3657,8
1,228,1549,12
1,229,2697,20
1,230,234,1
1,231,72,4
1,232,1517,11
1,233,1929,9
1,234,2535,15
1,235,1791,13
1,236,1995,8
1,237,1549,19
1,238,1194,15
1,239,2082,19
1,240,3718,0
1,241,2984,12
1,242,81,9
1,243,3028,17
1,244,3043,0
1,245,376,15
1,246,3878,8
1,247,3147,16
1,248,3906,20
1,249,376,20
1,250,3630,19
1,251,2607,9
1,252,1923,5
1,253,1314,17
1,254,4099,20
1,255,3542,18
1,256,2969,4
1,257,3876,9
1,258,805,10
1,259,3046,18
1,260,118,0
1,261,1864,8
1,262,885,3
1,263,2809,12
1,264,988,13
1,265,3283,9
1,266,2321,15
1,267,1873,17
1,268,603,17
1,269,1258,8
1,270,842,7
1,271,1323,13
1,272,2910,13
1,273,758,18
1,274,2326,4
1,275,4040,17
1,276,1019,11
1,277,1546,6
1,278,2120,12
1,279,2117,11
1,280,2271,14
1,281,3750,0
1,282,2113,16
1,283,181,16
1,284,1958,14
1,285,2425,10
1,286,3515,8
1,287,3724,6
1,288,2229,15
1,289,3688,15
1,290,1821,6
1,291,255,13
1,292,2154,7
1,293,2470,20
1,294,1542,11
1,295,2722,19
1,296,1317,13
1,297,3841,19
1,298,2989,13
1,299,941,16
1,300,1186,12
1,301,813,6
1,302,98,15
1,303,1865,2
1,304,2122,18
1,305,2689,17
1,306,3536,13
1,307,3576,16
1,308,908,10
1,309,1774,2
1,310,3745,11
1,311,2329,11
1,312,1409,18
1,313,4047,19
1,314,3213,18
1,315,3494,16
1,316,3749,16
1,317,4026,19
1,318,2661,16
1,319,4045,18
1,320,498,3
1,321,678,17
1,322,2821,15
1,323,3272,9
1,324,4129,5
1,325,1721,2
1,326,1871,3
1,327,1370,6
1,328,1241,20
1,329,444,3
1,330,3555,16
1,331,122,4
1,332,3856,11
1,333,3726,17
1,334,3057,15
1,335,2281,0
1,336,323,14
1,337,780,18
1,338,1885,12
1,339,3143,20
1,340,2272,5
1,341,1900,5
1,342,786,19
1,343,3514,8
1,344,429,1
1,345,3019,10
1,346,1818,2
1,347,338,10
1,348,1471,1
1,349,3561,7
1,350,1568,4
1,351,1897,4
1,352,2088,12
1,353,3766,13
1,354,338,4
1,355,3131,17
1,356,3163,16
1,357,1587,20
1,358,814,7
1,359,3193,18
1,360,2412,13
1,361,4111,15
1,362,3586,13
1,363,1811,17
1,364,4010,19
1,365,1241,16
1,366,2507,13
1,367,1772,9
1,368,2259,20
1,369,2478,10
1,370,2248,0
1,371,1206,0
1,372,3883,0
1,373,2064,19
1,374,2500,5
1,375,1402,3
1,376,1256,16
1,377,127,3
1,378,1082,12
1,379,4048,16
1,380,196,0
1,381,3626,11
1,382,2681,19
1,383,2915,18
1,384,2910,10
1,385,1612,7
1,386,40,13
1,387,1283,3
1,388,2986,19
1,389,3490,2
1,390,1371,20
1,391,1315,13
1,392,1087,13
1,393,3231,13
1,394,1948,14
1,395,690,13
1,396,4110,11
1,397,2526,4
1,398,4044,16
1,399,1806,17
1,400,1156,18
1,401,458,13
1,402,182,14
1,403,3406,18
1,404,3393,12
1,405,579,20
1,406,464,13
1,407,2488,8
1,408,973,15
1,409,1046,1
1,410,3903,8
1,411,826,10
1,412,2991,1
1,413,2723,20
1,414,2519,18
1,415,1213,1
1,416,116,13
1,417,2546,10
1,418,3968,1
1,419,977,18
1,420,1517,2
1,421,228,12
1,422,1062,5
1,423,3313,6
1,424,319,0
1,425,597,14
1,426,3030,11
1,427,2220,11
1,428,2578,9
1,429,2911,19
1,430,2437,0
1,431,51,11
1,432,3809,3
1,433,3707,19
1,434,1020,1
1,435,3956,11
1,436,2811,20
1,437,3505,18
1,438,1562,19
1,439,3857,5
1,440,3045,12
1,441,3955,19
1,442,4119,0
1,443,1317,8
1,444,1733,7
1,445,2975,13
1,446,2355,16
1,447,914,10
1,448,2847,15
1,449,3996,13
1,450,3268,0
1,451,111,16
1,452,2124,13
1,453,1652,1
1,454,3019,2
1,455,474,8
1,456,2458,6
1,457,2874,5
1,458,62,13
1,459,2475,20
1,460,3302,17
1,461,2530,10
1,462,2145,4
1,463,1148,18
1,464,3790,6
1,465,4066,3
1,466,3915,11
1,467,320,17
1,468,3608,19
1,469,643,8
1,470,481,15
1,471,69,3
1,472,1005,17
1,473,3831,9
1,474,3387,19
1,475,1368,11
1,476,1609,10
1,477,2899,3
1,478,893,1
1,479,1813,8
1,480,2981,4
1,481,2540,14
1,482,3835,14
1,483,2487,16
1,484,321,3
1,485,2727,2
1,486,488,15
1,487,2355,17
1,488,1479,3
1,489,2317,3
1,490,3363,5
1,491,738,20
1,492,3919,15
1,493,117,11
1,494,850,1
1,495,3724,7
1,496,1013,13
1,497,4034,13
1,498,4008,12
1,499,3183,10
1,500,3606,3
1,501,846,16
1,502,2184,12
1,503,909,20
1,504,2751,1
1,505,1368,19
1,506,791,8
1,507,3227,20
1,508,2431,19
1,509,2994,20
1,510,426,12
1,511,1339,14
1,512,205,13
1,513,1457,4
1,514,760,1
1,515,177,12
1,516,509,17
1,517,1851,18
1,518,614,5
1,519,3121,9
1,520,3995,10
1,521,2771,18
1,522,43,6
1,523,72,7
1,524,23,12
1,525,3542,14
1,526,74,17
1,527,213,17
1,528,2825,8
1,529,1730,1
1,530,3897,2
1,531,2163,17
1,532,1392,16
1,533,3115,14
1,534,1028,19
1,535,3231,11
1,536,108,7
1,537,2513,19
1,538,301,16
1,539,2181,16
1,540,438,4
1,541,3689,0
1,542,3612,19
1,543,237,12
1,544,253,1
1,545,2135,11
1,546,3771,13
1,547,3937,17
1,548,3028,7
1,549,1119,2
1,550,3995,20
1,551,1228,17
1,552,2410,7
1,553,336,20
1,554,2940,18
1,555,3231,14
1,556,862,15
1,557,2792,2
1,558,1233,13
1,559,887,16
1,560,2656,0
1,561,1291,9
1,562,1976,19
1,563,3500,1
1,564,1243,11
1,565,46,15
1,566,750,6
1,567,1553,12
1,568,561,8
1,569,1029,5
1,570,1597,3
1,571,2835,15
1,572,3127,14
1,573,2653,3
1,574,4102,13
1,575,641,3
1,576,2441,6
1,577,1001,3
1,578,1701,15
1,579,2923,7
1,580,2409,13
1,581,31,12
1,582,1731,2
1,583,3383,19
1,584,3232,8
1,585,395,19
1,586,3855,13
1,587,480,4
1,588,2364,11
1,589,585,2
1,590,2862,9
1,591,1833,9
1,592,3449,0
1,593,3540,16
1,594,461,2
1,595,1263,2
1,596,3455,4
1,597,1404,14
1,598,4035,17
1,599,3239,3
1,600,2370,9
1,601,2717,11
1,602,2697,15
1,603,1554,5
1,604,3659,18
1,605,3363,8
1,606,3786,0
1,607,868,16
1,608,2038,9
1,609,2914,10
1,610,2243,6
1,611,3898,2
1,612,1593,5
1,613,813,9
1,614,589,9
1,615,1398,1
1,616,195,7
1,617,1445,5
1,618,151,11
1,619,1730,19
1,620,2299,19
1,621,39,0
1,622,297,1
1,623,1513,15
1,624,2330,14
1,625,2392,5
1,626,1224,10
1,627,1667,4
1,628,428,1
1,629,2837,19
1,630,1804,8
1,631,1690,8
1,632,646,12
1,633,1081,4
1,634,487,7
1,635,3651,11
1,636,1377,19
1,637,3686,17
1,638,3517,10
1,639,416,0
1,640,3279,14
1,641,1883,0
1,642,1811,6
1,643,1342,18
1,644,1849,16
1,645,556,11
1,646,3323,0
1,647,2381,15
1,648,2995,3
1,649,912,15
1,650,4045,3
1,651,3115,16
1,652,1108,18
1,653,1767,2
1,654,1747,5
1,655,964,8
1,656,1332,11
1,657,1338,1
1,658,1928,15
1,659,3840,18
1,660,341,6
1,661,2007,19
1,662,2506,1
1,663,1116,16
1,664,1259,17
1,665,1451,8
1,666,817,12
1,667,1237,12
1,668,1833,20
1,669,1252,20
1,670,1862,12
1,671,3135,0
1,672,56,8
1,673,1422,9
1,674,955,5
1,675,2225,1
1,676,1793,16
1,677,3632,10
1,678,3284,5
1,679,11,12
1,680,339,13
1,681,2688,18
1,682,2306,15
1,683,3932,0
1,684,2214,17
1,685,2266,20
1,686,758,9
1,687,3475,20
1,688,2558,9
1,689,2910,16
1,690,2805,19
1,691,972,10
1,692,2463,2
1,693,2110,16
1,694,2162,8
1,695,3975,16
1,696,428,0
1,697,3760,7
1,698,345,4
1,699,3542,4
1,700,3902,2
1,701,2740,4
1,702,1875,4
1,703,222,12
1,704,695,17
1,705,1791,4
1,706,887,13
1,707,2262,12
1,708,1098,12
1,709,2795,4
1,710,1173,7
1,711,4034,7
1,712,2859,1
1,713,2151,15
1,714,3694,0
1,715,1290,0
1,716,376,3
1,717,3991,0
1,718,1624,14
1,719,1684,15
1,720,3598,17
1,721,3706,19
1,722,359,2
1,723,2325,20
1,724,1024,20
1,725,3323,14
1,726,74,6
1,727,2980,5
1,728,3500,8
1,729,2486,11
1,730,3484,15
1,731,4125,11
1,732,1466,7
1,733,2642,12
1,734,3552,16
1,735,3234,19
1,736,2903,10
1,737,3516,14
1,738,117,1
1,739,548,9
1,740,3149,5
1,741,654,2
1,742,3867,17
1,743,3696,18
1,744,4101,8
1,745,2158,7
1,746,1321,17
1,747,700,20
1,748,247,14
1,749,1590,3
1,750,2131,6
1,751,2213,1
1,752,3367,20
1,753,2720,12
1,754,509,19
1,755,2757,19
1,756,3347,4
1,757,2764,20
1,758,1379,17
1,759,705,16
1,760,1268,14
1,761,372,16
1,762,1598,15
1,763,3841,8
1,764,1264,13
1,765,3187,14
1,766,2891,20
1,767,776,13
1,768,92,8
1,769,2432,15
1,770,2283,9
1,771,2342,12
1,772,610,20
1,773,3998,11
1,774,3063,2
1,775,158,6
1,776,715,14
1,777,702,18
1,778,3606,12
1,779,2377,10
1,780,3276,5
1,781,3800,9
1,782,359,16
1,783,4076,13
1,784,3584,8
1,785,1234,20
1,786,351,12
1,787,3218,16
1,788,2269,17
1,789,1639,13
1,790,2296,0
1,791,2943,9
1,792,3490,15
1,793,2230,16
1,794,2672,2
1,795,183,0
1,796,1338,9
1,797,726,12
1,798,1895,19
1,799,1442,18
1,800,2829,2
1,801,3401,5
1,802,2465,1
1,803,4020,2
1,804,2700,17
1,805,3129,17
1,806,155,1
1,807,2269,7
1,808,97,16
1,809,3990,11
1,810,281,14
1,811,3874,18
1,812,3888,6
1,813,1013,14
1,814,879,18
1,815,2962,7
1,816,974,0
1,817,3289,9
1,818,4066,4
1,819,1166,3
1,820,727,17
1,821,3088,3
1,822,2306,7
1,823,888,20
1,824,106,3
1,825,3473,17
1,826,2111,19
1,827,83,13
1,828,221,13
1,829,3784,15
1,830,895,9
1,831,1785,5
1,832,2603,7
1,833,2564,5
1,834,2179,11
1,835,1961,5
1,836,1922,3
1,837,2315,5
1,838,3290,11
1,839,799,1
1,840,1443,3
1,841,2468,20
1,842,1488,11
1,843,3405,7
1,844,3899,7
1,845,2789,13
1,846,2470,12
1,847,1784,0
1,848,282,6
1,849,3239,7
1,850,111,16
1,851,2036,7
1,852,1069,13
1,853,2589,9
1,854,830,9
1,855,2018,18
1,856,986,16
1,857,2627,1
1,858,309,14
1,859,1628,0
1,860,3752,9
1,861,1976,7
1,862,1156,12
1,863,3242,5
1,864,1906,17
1,865,861,3
1,866,2458,12
1,867,1753,19
1,868,2265,9
1,869,2227,2
1,870,3555,11
1,871,957,15
1,872,383,3
1,873,1307,19
1,874,375,7
1,875,603,5
1,876,897,11
1,877,1780,20
1,878,3848,20
1,879,1846,6
1,880,2327,0
1,881,2819,6
1,882,1393,0
1,883,2274,4
1,884,2349,11
1,885,2492,5
1,886,3668,13
1,887,3621,7
1,888,1063,5
1,889,418,9
1,890,2313,19
1,891,3604,7
1,892,2162,5
1,893,921,13
1,894,1162,15
1,895,2450,3
1,896,3660,15
1,897,3663,19
1,898,2233,8
1,899,1004,8
1,900,4113,5
1,901,417,20
1,902,3659,8
1,903,1439,13
1,904,1686,13
1,905,823,10
1,906,3206,4
1,907,3490,2
1,908,2944,8
1,909,220,15
1,910,2576,3
1,911,3167,5
1,912,3150,15
1,913,2543,16
1,914,1758,18
1,915,2575,17
1,916,1204,2
1,917,3254,16
1,918,2449,5
1,919,632,0
1,920,1214,3
1,921,1655,11
1,922,312,0
1,923,313,13
1,924,1352,2
1,925,3186,19
1,926,3615,4
1,927,2734,15
1,928,3324,18
1,929,2782,17
1,930,37,7
1,931,2594,0
1,932,642,11
1,933,552,13
1,934,1303,6
1,935,723,5
1,936,237,14
1,937,358,12
1,938,3444,6
1,939,2831,12
1,940,1668,15
1,941,624,6
1,942,371,7
1,943,3458,12
1,944,1523,19
1,945,1077,3
1,946,3458,17
1,947,2313,14
1,948,3016,13
1,949,972,19
1,950,2610,8
1,951,2419,8
1,952,2827,6
1,953,3441,10
1,954,1683,17
1,955,3585,19
1,956,3941,2
1,957,3361,20
1,958,975,10
1,959,3969,20
1,960,2330,7
1,961,1486,1
1,962,2195,20
1,963,1348,18
1,964,439,3
1,965,2342,12
1,966,2835,6
1,967,1419,14
1,968,1754,2
1,969,799,10
1,970,2861,9
1,971,1180,15
1,972,657,17
1,973,2740,14
1,974,1565,19
1,975,3648,6
1,976,2588,14
1,977,1846,11
1,978,2177,4
1,979,1296,20
1,980,121,11
1,981,2330,3
1,982,1266,6
1,983,3247,11
1,984,3595,6
1,985,106,10
1,986,2911,7
1,987,1995,10
1,988,1037,11
1,989,3764,5
1,990,2919,6
1,991,3425,6
1,992,3830,7
1,993,1703,7
1,994,101,7
1,995,1406,9
1,996,1650,16
1,997,992,15
1,998,417,20
1,999,3047,2
1,1000,1537,10
1,1001,2666,18
1,1002,122,5
1,1003,2230,11
1,1004,2624,19
1,1005,2220,4
1,1006,3947,20
1,1007,2547,5
1,1008,1194,14
1,1009,206,19
1,1010,871,5
1,1011,4068,3
1,1012,2433,16
1,1013,503,14
1,1014,2658,12
1,1015,1598,18
1,1016,1349,20
1,1017,89,11
1,1018,1310,18
1,1019,2198,18
1,1020,2936,15
1,1021,2981,19
1,1022,413,17
1,1023,3296,16
1,1024,3659,9
1,1025,1063,20
1,1026,1451,16
1,1027,3194,20
1,1028,1164,16
1,1029,582,20
1,1030,825,7
1,1031,1704,3
1,1032,1464,7
1,1033,845,7
1,1034,533,9
1,1035,1057,9
1,1036,1004,9
1,1037,2379,11
1,1038,429,2
1,1039,965,18
1,1040,456,5
1,1041,2293,19
1,1042,617,16
1,1043,1842,8
1,1044,143,2
1,1045,1457,11
1,1046,2714,11
1,1047,3128,16
1,1048,3379,6
1,1049,1388,5
1,1050,3816,16
1,1051,2947,18
1,1052,1406,20
1,1053,2905,5
1,1054,1908,2
1,1055,3514,10
1,1056,1955,20
1,1057,2630,10
1,1058,2531,9
1,1059,3655,4
1,1060,3849,8
1,1061,2190,7
1,1062,1854,14
1,1063,1457,5
1,1064,1879,4
1,1065,1620,0
1,1066,104,20
1,1067,3835,11
1,1068,3670,19
1,1069,4056,3
1,1070,2112,15
1,1071,1404,7
1,1072,3708,17
1,1073,1980,12
1,1074,1936,14
1,1075,710,1
1,1076,2497,12
1,1077,504,1
1,1078,3421,20
1,1079,31,5
1,1080,2287,16
1,1081,274,0
1,1082,268,7
1,1083,1936,15
1,1084,2286,15
1,1085,1225,13
1,1086,3722,13
1,1087,2056,12
1,1088,1272,14
1,1089,71,11
1,1090,2655,2
1,1091,3692,2
1,1092,3934,18
1,1093,2256,2
1,1094,2595,14
1,1095,1282,16
1,1096,3016,1
1,1097,2787,20
1,1098,1336,11
1,1099,3468,0
1,1100,1753,17
1,1101,1562,20
1,1102,2052,8
1,1103,2667,11
1,1104,2337,17
1,1105,1710,4
1,1106,2137,3
1,1107,3215,19
1,1108,2855,11
1,1109,1331,19
1,1110,2066,9
1,1111,303,12
1,1112,2771,17
1,1113,3615,16
1,1114,3787,0
1,1115,1483,9
1,1116,3982,19
1,1117,1458,11
1,1118,3356,9
1,1119,2980,6
1,1120,2564,0
1,1121,2136,7
1,1122,1377,11
1,1123,3976,5
1,1124,2652,0
1,1125,3631,7
1,1126,2431,12
1,1127,780,12
1,1128,2723,7
1,1129,201,0
1,1130,2513,17
1,1131,3348,10
1,1132,847,2
1,1133,3724,8
1,1134,2412,19
1,1135,394,4
1,1136,294,15
1,1137,2088,10
1,1138,1132,4
1,1139,4094,16
1,1140,194,5
1,1141,1796,16
1,1142,3890,1
1,1143,2377,11
1,1144,2784,2
1,1145,3646,14
1,1146,147,13
1,1147,3356,18
1,1148,99,2
1,1149,2916,10
1,1150,1072,9
1,1151,498,12
1,1152,1211,9
1,1153,1369,15
1,1154,2894,15
1,1155,2497,2
1,1156,2318,14
1,1157,557,12
1,1158,3276,17
1,1159,1313,10
1,1160,3890,11
1,1161,1940,17
1,1162,1640,17
1,1163,3757,2
1,1164,287,5
1,1165,1665,10
1,1166,982,15
1,1167,133,20
1,1168,274,15
1,1169,366,1
1,1170,2058,13
1,1171,846,6
1,1172,1996,6
1,1173,244,10
1,1174,3272,7
1,1175,4059,18
1,1176,3660,7
1,1177,614,2
1,1178,3657,6
1,1179,2606,7
1,1180,2373,4
1,1181,40,17
1,1182,2951,4
1,1183,1078,5
1,1184,3915,15
1,1185,3530,4
1,1186,2121,10
1,1187,3556,0
1,1188,2225,3
1,1189,3404,18
1,1190,338,17
1,1191,1464,5
1,1192,253,19
1,1193,3876,2
1,1194,630,8
1,1195,3367,10
1,1196,1215,6
1,1197,1076,15
1,1198,1160,10
1,1199,3982,12
1,1200,1702,7
1,1201,623,20
1,1202,274,14
1,1203,226,8
1,1204,2843,15
1,1205,1330,5
1,1206,573,5
1,1207,3340,6
1,1208,1467,10
1,1209,2257,13
1,1210,1898,2
1,1211,220,11
1,1212,3746,14
1,1213,4130,18
1,1214,2891,20
1,1215,3695,5
1,1216,1822,4
1,1217,1412,19
1,1218,2655,16
1,1219,393,7
1,1220,467,17
1,1221,3339,13
1,1222,446,12
1,1223,44,3
1,1224,1542,15
1,1225,2127,1
1,1226,3914,16
1,1227,1334,19
1,1228,284,9
1,1229,899,16
1,1230,3292,13
1,1231,3857,0
1,1232,3930,9
1,1233,3502,20
1,1234,3161,10
1,1235,696,13
1,1236,1950,20
1,1237,952,6
1,1238,1892,9
1,1239,1788,16
1,1240,3265,3
1,1241,3547,3
1,1242,3193,19
1,1243,1312,5
1,1244,4109,6
1,1245,2105,0
1,1246,3180,17
1,1247,1945,0
1,1248,1551,4
1,1249,2940,4
1,1250,3408,4
1,1251,3824,7
1,1252,1379,0
1,1253,710,10
1,1254,421,8
1,1255,3863,15
1,1256,3099,20
1,1257,2770,18
1,1258,212,20
1,1259,1457,19
1,1260,2831,9
1,1261,1271,11
1,1262,2378,0
1,1263,4014,12
1,1264,3002,15
1,1265,1808,3
1,1266,407,20
1,1267,2966,6
1,1268,2338,11
1,1269,1201,9
1,1270,2586,3
1,1271,2872,19
1,1272,2875,5
1,1273,1985,5
1,1274,1118,4
1,1275,819,2
1,1276,1744,6
1,1277,560,20
1,1278,1289,9
1,1279,2276,5
1,1280,919,13
1,1281,433,20
1,1282,2966,0
1,1283,3832,4
1,1284,1583,17
1,1285,2515,14
1,1286,991,16
1,1287,4120,7
1,1288,3149,8
1,1289,2796,9
1,1290,1201,18
1,1291,1475,15
1,1292,340,13
1,1293,258,7
1,1294,1105,20
1,1295,1082,17
1,1296,2899,12
1,1297,1365,6
1,1298,3337,3
1,1299,581,14
1,1300,1380,12
1,1301,3027,9
1,1302,2408,12
1,1303,1052,8
1,1304,968,18
1,1305,3666,0
1,1306,1658,7
1,1307,1508,2
1,1308,3502,6
1,1309,2022,10
1,1310,1002,13
1,1311,1644,4
1,1312,2076,14
1,1313,3010,11
1,1314,2509,6
1,1315,3825,14
1,1316,3283,14
1,1317,3949,4
1,1318,1945,4
1,1319,3511,14
1,1320,1658,19
1,1321,1557,8
1,1322,1246,15
1,1323,3644,3
1,1324,255,16
1,1325,837,19
1,1326,504,11
1,1327,353,20
1,1328,4076,17
1,1329,2931,16
1,1330,1044,4
1,1331,3588,10
1,1332,3151,18
1,1333,1096,8
1,1334,971,17
1,1335,2928,5
1,1336,359,19
1,1337,2000,6
1,1338,53,11
1,1339,528,3
1,1340,222,20
1,1341,827,5
1,1342,1918,11
1,1343,320,1
1,1344,4058,7
1,1345,1835,0
1,1346,2115,20
1,1347,3355,6
1,1348,3712,9
1,1349,117,5
1,1350,102,6
1,1351,2896,19
1,1352,1984,8
1,1353,1470,8
1,1354,3972,2
1,1355,2156,20
1,1356,1589,8
1,1357,645,14
1,1358,37,12
1,1359,460,16
1,1360,122,9
1,1361,369,11
1,1362,3382,18
1,1363,1116,8
1,1364,917,12
1,1365,239,1
1,1366,2098,19
1,1367,3829,5
1,1368,2496,20
1,1369,1179,15
1,1370,1003,20
1,1371,4034,13
1,1372,2817,6
1,1373,3863,0
1,1374,4086,19
1,1375,3865,6
1,1376,2652,9
1,1377,2735,16
1,1378,2673,1
1,1379,3186,20
1,1380,2760,18
1,1381,3817,0
1,1382,350,11
1,1383,1270,14
1,1384,2644,12
1,1385,2597,16
1,1386,3447,18
1,1387,1190,7
1,1388,2294,13
1,1389,2348,8
1,1390,1197,5
1,1391,4010,10
1,1392,83,4
1,1393,481,4
1,1394,3686,10
1,1395,3874,13
1,1396,1528,17
1,1397,715,6
1,1398,4081,7
1,1399,2586,13
1,1400,3133,13
1,1401,3359,13
1,1402,80,20
1,1403,1506,18
1,1404,2441,1
1,1405,355,17
1,1406,1643,9
1,1407,2293,9
1,1408,607,6
1,1409,806,13
1,1410,2489,14
1,1411,25,11
1,1412,3593,17
1,1413,3692,13
1,1414,2393,16
1,1415,2573,14
1,1416,685,18
1,1417,1802,3
1,1418,1342,16
1,1419,3051,8
1,1420,4078,20
1,1421,14,13
1,1422,1731,11
1,1423,2762,12
1,1424,345,1
1,1425,95,11
1,1426,1460,11
1,1427,2331,3
1,1428,3708,18
1,1429,1539,0
1,1430,817,8
1,1431,4043,1
1,1432,761,9
1,1433,3098,11
1,1434,2011,15
1,1435,1734,18
1,1436,2917,15
1,1437,3321,10
1,1438,2707,6
1,1439,1041,0
1,1440,933,16
1,1441,2334,20
1,1442,1260,17
1,1443,1942,13
1,1444,110,19
1,1445,956,9
1,1446,28,1
1,1447,492,20
1,1448,3130,6
1,1449,2048,18
1,1450,2121,8
1,1451,283,12
1,1452,901,12
1,1453,833,4
1,1454,104,19
1,1455,544,10
1,1456,851,19
1,1457,1190,2
1,1458,2271,14
1,1459,130,11
1,1460,3252,8
1,1461,953,15
1,1462,1684,8
1,1463,1135,8
1,1464,676,14
1,1465,3278,7
1,1466,3802,10
1,1467,4071,6
1,1468,3244,18
1,1469,2272,18
1,1470,2329,19
1,1471,1501,15
1,1472,1959,19
1,1473,2191,20
1,1474,1204,15
1,1475,706,10
1,1476,1048,9
1,1477,1107,13
1,1478,243,19
1,1479,3462,8
1,1480,949,20
1,1481,3327,7
1,1482,3625,18
1,1483,739,13
1,1484,1301,12
1,1485,526,9
1,1486,4128,11
1,1487,915,13
1,1488,3681,0
1,1489,2104,12
1,1490,3382,11
1,1491,2257,14
1,1492,3719,19
1,1493,3772,20
1,1494,3765,20
1,1495,3702,4
1,1496,3577,9
1,1497,1684,18
1,1498,4024,0
1,1499,2054,2
1,1500,384,5
1,1501,258,9
1,1502,1547,8
1,1503,3121,20
1,1504,3110,10
1,1505,387,15
1,1506,1979,9
1,1507,3975,14
1,1508,2966,15
1,1509,1895,2
1,1510,1634,10
1,1511,2682,15
1,1512,3471,8
1,1513,1266,3
1,1514,650,15
1,1515,3759,13
1,1516,3826,5
1,1517,1656,5
1,1518,3017,4
1,1519,3368,20
1,1520,1821,5
1,1521,720,12
1,1522,2,14
1,1523,2936,11
1,1524,1978,19
1,1525,2269,20
1,1526,2572,0
1,1527,3746,15
1,1528,925,15
1,1529,932,10
1,1530,1404,4
1,1531,2864,4
1,1532,2680,11
1,1533,1907,6
1,1534,1854,16
1,1535,22,16
